template_id,segment_id,lifecycle_stage,goal,theme,notification_window,total_sends,total_opens,total_engagements,ctr,engagement_rate,uninstall_rate,performance_status
TPL_0515,5,inactive,activation,unpredictability,evening,3847,1106,674,0.2877,0.6095,0.0051,GOOD
TPL_0516,5,inactive,activation,social_influence,evening,4981,1093,372,0.2195,0.3412,0.0220,NEUTRAL
TPL_0517,5,inactive,activation,social_influence,evening,3647,1016,493,0.2787,0.4857,0.0116,GOOD
TPL_0518,5,inactive,activation,social_influence,evening,3638,658,213,0.1811,0.3240,0.0146,NEUTRAL
TPL_0519,5,inactive,activation,social_influence,evening,2789,189,24,0.0679,0.1293,0.0162,BAD
TPL_0520,5,inactive,activation,social_influence,evening,1459,262,114,0.1798,0.4373,0.0022,GOOD
TPL_0521,5,paid,advocacy,accomplishment,evening,2241,53,12,0.0237,0.2305,0.0279,BAD
TPL_0522,5,paid,advocacy,accomplishment,evening,1768,342,192,0.1937,0.5623,0.0079,GOOD
TPL_0523,5,paid,advocacy,accomplishment,evening,3842,188,30,0.0490,0.1643,0.0269,BAD
TPL_0524,5,paid,advocacy,accomplishment,evening,1257,18,5,0.0144,0.3251,0.0271,BAD
TPL_0525,5,paid,advocacy,accomplishment,evening,4589,1474,870,0.3212,0.5905,0.0049,GOOD
TPL_0526,5,paid,advocacy,empowerment,evening,4553,1455,988,0.3196,0.6797,0.0131,GOOD
TPL_0527,5,paid,advocacy,empowerment,evening,2736,649,431,0.2375,0.6643,0.0071,GOOD
TPL_0528,5,paid,advocacy,empowerment,evening,3189,536,125,0.1683,0.2337,0.0197,NEUTRAL
TPL_0529,5,paid,advocacy,empowerment,evening,898,47,22,0.0524,0.4881,0.0227,NEUTRAL
TPL_0530,5,paid,advocacy,empowerment,evening,4898,289,23,0.0590,0.0823,0.0352,BAD
TPL_0531,5,paid,deepening,accomplishment,evening,3745,689,161,0.1841,0.2337,0.0147,NEUTRAL
TPL_0532,5,paid,deepening,accomplishment,evening,2588,597,285,0.2308,0.4787,0.0117,GOOD
TPL_0533,5,paid,deepening,accomplishment,evening,1805,133,60,0.0739,0.4524,0.0121,NEUTRAL
TPL_0534,5,paid,deepening,accomplishment,evening,1345,234,102,0.1746,0.4377,0.0120,GOOD
TPL_0535,5,paid,deepening,accomplishment,evening,3744,179,34,0.0480,0.1933,0.0379,BAD
TPL_0536,5,paid,deepening,empowerment,evening,4956,1674,1116,0.3378,0.6668,0.0042,GOOD
TPL_0537,5,paid,deepening,empowerment,evening,1505,273,134,0.1819,0.4930,0.0061,GOOD
TPL_0538,5,paid,deepening,empowerment,evening,4584,954,293,0.2081,0.3081,0.0112,NEUTRAL
TPL_0539,5,paid,deepening,empowerment,evening,3430,922,492,0.2689,0.5346,0.0047,GOOD
TPL_0540,5,paid,deepening,empowerment,evening,1711,122,57,0.0717,0.4678,0.0138,NEUTRAL
TPL_0541,5,paid,expansion,accomplishment,evening,4028,774,171,0.1922,0.2220,0.0088,NEUTRAL
TPL_0542,5,paid,expansion,accomplishment,evening,2214,473,276,0.2139,0.5851,0.0038,GOOD
TPL_0543,5,paid,expansion,accomplishment,evening,4164,816,317,0.1961,0.3893,0.0111,NEUTRAL
TPL_0544,5,paid,expansion,accomplishment,evening,2947,728,331,0.2471,0.4554,0.0022,GOOD
TPL_0545,5,paid,expansion,accomplishment,evening,1771,343,193,0.1939,0.5650,0.0021,GOOD
TPL_0546,5,paid,expansion,empowerment,evening,4691,267,22,0.0571,0.0842,0.0371,BAD
TPL_0547,5,paid,expansion,empowerment,evening,1913,146,42,0.0765,0.2923,0.0148,NEUTRAL
TPL_0548,5,paid,expansion,empowerment,evening,2040,162,69,0.0795,0.4289,0.0137,NEUTRAL
TPL_0549,5,paid,expansion,empowerment,evening,1560,106,26,0.0681,0.2520,0.0120,NEUTRAL
TPL_0550,5,paid,expansion,empowerment,evening,2133,448,206,0.2102,0.4615,0.0130,GOOD
TPL_0551,5,paid,retention,accomplishment,evening,1084,61,29,0.0568,0.4781,0.0176,NEUTRAL
TPL_0552,5,paid,retention,accomplishment,evening,2155,177,71,0.0823,0.4017,0.0112,NEUTRAL
TPL_0553,5,paid,retention,accomplishment,evening,2660,250,86,0.0943,0.3454,0.0198,NEUTRAL
TPL_0554,5,paid,retention,accomplishment,evening,4237,839,193,0.1982,0.2306,0.0199,NEUTRAL
TPL_0555,5,paid,retention,accomplishment,evening,4443,906,306,0.2041,0.3378,0.0099,NEUTRAL
TPL_0556,5,paid,retention,empowerment,evening,1462,23,4,0.0163,0.1928,0.0254,BAD
TPL_0557,5,paid,retention,empowerment,evening,1128,65,23,0.0578,0.3619,0.0123,NEUTRAL
TPL_0558,5,paid,retention,empowerment,evening,2644,616,278,0.2333,0.4519,0.0023,GOOD
TPL_0559,5,paid,retention,empowerment,evening,3509,622,153,0.1774,0.2463,0.0192,NEUTRAL
TPL_0560,5,paid,retention,empowerment,evening,1092,62,20,0.0570,0.3305,0.0223,NEUTRAL
TPL_0561,5,trial,activation,epic_meaning,evening,3277,855,466,0.2611,0.5458,0.0134,GOOD
TPL_0562,5,trial,activation,epic_meaning,evening,3591,298,32,0.0832,0.1102,0.0206,BAD
TPL_0563,5,trial,activation,epic_meaning,evening,916,10,2,0.0111,0.2983,0.0295,BAD
TPL_0564,5,trial,activation,epic_meaning,evening,4899,1635,847,0.3338,0.5186,0.0111,GOOD
TPL_0565,5,trial,activation,epic_meaning,evening,3771,182,35,0.0483,0.1965,0.0400,BAD
TPL_0566,5,trial,activation,unpredictability,evening,4847,283,48,0.0585,0.1709,0.0270,BAD
TPL_0567,5,trial,activation,unpredictability,evening,2540,232,89,0.0914,0.3853,0.0201,NEUTRAL
TPL_0568,5,trial,activation,unpredictability,evening,2552,161,15,0.0634,0.0933,0.0254,BAD
TPL_0569,5,trial,activation,unpredictability,evening,2466,221,63,0.0897,0.2880,0.0123,NEUTRAL
TPL_0570,5,trial,activation,unpredictability,evening,4947,1080,359,0.2185,0.3330,0.0185,NEUTRAL
TPL_0571,5,trial,conversion_readiness,epic_meaning,evening,1504,100,48,0.0668,0.4873,0.0154,NEUTRAL
TPL_0572,5,trial,conversion_readiness,epic_meaning,evening,1036,166,107,0.1606,0.6470,0.0061,GOOD
TPL_0573,5,trial,conversion_readiness,epic_meaning,evening,4445,1393,610,0.3135,0.4384,0.0125,GOOD
TPL_0574,5,trial,conversion_readiness,epic_meaning,evening,2778,188,32,0.0677,0.1713,0.0195,BAD
TPL_0575,5,trial,conversion_readiness,epic_meaning,evening,4945,294,29,0.0595,0.0987,0.0295,BAD
TPL_0576,5,trial,conversion_readiness,unpredictability,evening,3898,734,180,0.1885,0.2452,0.0219,NEUTRAL
TPL_0577,5,trial,conversion_readiness,unpredictability,evening,4500,1421,573,0.3160,0.4033,0.0026,GOOD
TPL_0578,5,trial,conversion_readiness,unpredictability,evening,3681,671,140,0.1823,0.2089,0.0143,NEUTRAL
TPL_0579,5,trial,conversion_readiness,unpredictability,evening,3710,316,38,0.0854,0.1229,0.0264,BAD
TPL_0580,5,trial,conversion_readiness,unpredictability,evening,2626,245,134,0.0935,0.5496,0.0214,NEUTRAL
TPL_0581,5,trial,feature_discovery,epic_meaning,evening,1746,33,3,0.0190,0.1103,0.0356,BAD
TPL_0582,5,trial,feature_discovery,epic_meaning,evening,4014,770,194,0.1919,0.2520,0.0147,NEUTRAL
TPL_0583,5,trial,feature_discovery,epic_meaning,evening,3956,752,204,0.1902,0.2719,0.0123,NEUTRAL
TPL_0584,5,trial,feature_discovery,epic_meaning,evening,3802,706,212,0.1858,0.3007,0.0214,NEUTRAL
TPL_0585,5,trial,feature_discovery,epic_meaning,evening,1216,72,35,0.0599,0.4949,0.0132,NEUTRAL
TPL_0586,5,trial,feature_discovery,unpredictability,evening,4085,209,32,0.0513,0.1553,0.0169,BAD
TPL_0587,5,trial,feature_discovery,unpredictability,evening,4074,788,311,0.1936,0.3956,0.0194,NEUTRAL
TPL_0588,5,trial,feature_discovery,unpredictability,evening,1935,388,201,0.2009,0.5186,0.0092,GOOD
TPL_0589,5,trial,feature_discovery,unpredictability,evening,1979,154,84,0.0781,0.5496,0.0221,NEUTRAL
TPL_0590,5,trial,feature_discovery,unpredictability,evening,4181,822,269,0.1966,0.3283,0.0145,NEUTRAL
TPL_0591,5,trial,habit_formation,epic_meaning,evening,3133,797,363,0.2546,0.4564,0.0031,GOOD
TPL_0592,5,trial,habit_formation,epic_meaning,evening,1961,41,4,0.0211,0.1159,0.0372,BAD
TPL_0593,5,trial,habit_formation,epic_meaning,evening,3023,494,143,0.1635,0.2898,0.0167,NEUTRAL
TPL_0594,5,trial,habit_formation,epic_meaning,evening,2558,162,14,0.0635,0.0867,0.0245,BAD
TPL_0595,5,trial,habit_formation,epic_meaning,evening,4093,210,40,0.0514,0.1912,0.0297,BAD
TPL_0596,5,trial,habit_formation,unpredictability,evening,1396,89,40,0.0642,0.4554,0.0187,NEUTRAL
TPL_0597,5,trial,habit_formation,unpredictability,evening,1890,143,60,0.0760,0.4257,0.0175,NEUTRAL
TPL_0598,5,trial,habit_formation,unpredictability,evening,1331,83,25,0.0626,0.3074,0.0189,NEUTRAL
TPL_0599,5,trial,habit_formation,unpredictability,evening,2042,420,218,0.2057,0.5205,0.0122,GOOD
TPL_0600,5,trial,habit_formation,unpredictability,evening,3014,751,437,0.2493,0.5832,0.0083,GOOD
