template_id,segment_id,lifecycle_stage,goal,theme,notification_window,total_sends,total_opens,total_engagements,ctr,engagement_rate,uninstall_rate,performance_status
TPL_0526,9,paid,engagement,accomplishment,evening,2156,49,5,0.0229,0.1216,0.0255,BAD
TPL_0527,9,paid,engagement,accomplishment,evening,3752,180,25,0.0481,0.1412,0.0377,BAD
TPL_0528,9,paid,engagement,accomplishment,evening,4302,860,227,0.2001,0.2650,0.0117,NEUTRAL
TPL_0529,9,paid,engagement,accomplishment,evening,4037,777,211,0.1925,0.2725,0.0176,NEUTRAL
TPL_0530,9,paid,engagement,accomplishment,evening,3247,248,34,0.0766,0.1386,0.0157,BAD
TPL_0531,9,paid,engagement,accomplishment,evening,2313,504,268,0.2180,0.5328,0.0067,GOOD
TPL_0532,9,paid,engagement,accomplishment,evening,1506,25,8,0.0167,0.3469,0.0399,BAD
TPL_0533,9,paid,engagement,accomplishment,evening,1906,39,7,0.0205,0.1986,0.0200,BAD
TPL_0534,9,paid,engagement,accomplishment,evening,4328,869,228,0.2008,0.2630,0.0092,NEUTRAL
TPL_0535,9,paid,engagement,accomplishment,evening,4492,247,46,0.0552,0.1891,0.0209,BAD
TPL_0536,9,paid,engagement,accomplishment,evening,2202,468,293,0.2130,0.6268,0.0051,GOOD
TPL_0537,9,paid,engagement,accomplishment,evening,3025,218,33,0.0724,0.1533,0.0345,BAD
TPL_0538,9,paid,engagement,accomplishment,evening,1641,29,4,0.0180,0.1425,0.0334,BAD
TPL_0539,9,paid,engagement,accomplishment,evening,1393,21,4,0.0157,0.1985,0.0377,BAD
TPL_0540,9,paid,engagement,accomplishment,evening,3261,555,199,0.1703,0.3604,0.0156,NEUTRAL
TPL_0541,11,trial,engagement,accomplishment,evening,3933,196,18,0.0498,0.0931,0.0283,BAD
TPL_0542,11,trial,engagement,accomplishment,evening,1481,267,176,0.1806,0.6615,0.0064,GOOD
TPL_0543,11,trial,engagement,accomplishment,evening,4352,876,294,0.2015,0.3366,0.0185,NEUTRAL
TPL_0544,11,trial,engagement,accomplishment,evening,3186,535,187,0.1682,0.3498,0.0160,NEUTRAL
TPL_0545,11,trial,engagement,accomplishment,evening,1231,17,4,0.0141,0.2463,0.0310,BAD
TPL_0546,11,trial,engagement,accomplishment,evening,1154,15,1,0.0134,0.1265,0.0164,BAD
TPL_0547,11,trial,engagement,accomplishment,evening,2612,168,23,0.0645,0.1388,0.0285,BAD
TPL_0548,11,trial,engagement,accomplishment,evening,2422,61,19,0.0254,0.3222,0.0161,BAD
TPL_0549,11,trial,engagement,accomplishment,evening,3904,193,38,0.0496,0.1979,0.0341,BAD
TPL_0550,11,trial,engagement,accomplishment,evening,1098,179,96,0.1634,0.5412,0.0134,GOOD
TPL_0551,11,trial,engagement,accomplishment,evening,1398,247,168,0.1769,0.6815,0.0027,GOOD
TPL_0552,11,trial,engagement,accomplishment,evening,4173,819,179,0.1964,0.2191,0.0127,NEUTRAL
TPL_0553,11,trial,engagement,accomplishment,evening,3864,190,32,0.0492,0.1706,0.0368,BAD
TPL_0554,11,trial,engagement,accomplishment,evening,3990,1169,671,0.2932,0.5742,0.0137,GOOD
TPL_0555,11,trial,engagement,accomplishment,evening,1705,325,137,0.1906,0.4220,0.0120,GOOD
TPL_0556,11,paid,engagement,accomplishment,evening,3485,615,199,0.1767,0.3246,0.0189,NEUTRAL
TPL_0557,11,paid,engagement,accomplishment,evening,2952,476,115,0.1615,0.2433,0.0131,NEUTRAL
TPL_0558,11,paid,engagement,accomplishment,evening,2780,666,450,0.2396,0.6765,0.0066,GOOD
TPL_0559,11,paid,engagement,accomplishment,evening,2303,56,14,0.0243,0.2585,0.0185,BAD
TPL_0560,11,paid,engagement,accomplishment,evening,4119,1236,641,0.3002,0.5188,0.0042,GOOD
TPL_0561,11,paid,engagement,accomplishment,evening,3179,239,47,0.0753,0.1989,0.0308,BAD
TPL_0562,11,paid,engagement,accomplishment,evening,3862,1114,590,0.2886,0.5304,0.0022,GOOD
TPL_0563,11,paid,engagement,accomplishment,evening,2552,161,25,0.0634,0.1563,0.0365,BAD
TPL_0564,11,paid,engagement,accomplishment,evening,1474,266,122,0.1805,0.4588,0.0111,GOOD
TPL_0565,11,paid,engagement,accomplishment,evening,3995,1176,692,0.2946,0.5885,0.0041,GOOD
TPL_0566,11,paid,engagement,accomplishment,evening,2222,52,5,0.0235,0.1058,0.0370,BAD
TPL_0567,11,paid,engagement,accomplishment,evening,3581,297,15,0.0830,0.0537,0.0323,BAD
TPL_0568,11,paid,engagement,accomplishment,evening,3470,939,428,0.2708,0.4564,0.0121,GOOD
TPL_0569,11,paid,engagement,accomplishment,evening,1390,245,127,0.1767,0.5214,0.0027,GOOD
TPL_0570,11,paid,engagement,accomplishment,evening,4811,280,44,0.0582,0.1588,0.0192,BAD
TPL_0571,9,churned,engagement,accomplishment,evening,877,134,74,0.1534,0.5583,0.0133,GOOD
TPL_0572,9,churned,engagement,accomplishment,evening,1796,132,59,0.0737,0.4512,0.0108,NEUTRAL
TPL_0573,9,churned,engagement,accomplishment,evening,3127,520,181,0.1665,0.3491,0.0155,NEUTRAL
TPL_0574,9,churned,engagement,accomplishment,evening,4584,1445,857,0.3153,0.5933,0.0134,GOOD
TPL_0575,9,churned,engagement,accomplishment,evening,1966,152,74,0.0778,0.4891,0.0162,NEUTRAL
TPL_0576,9,churned,engagement,accomplishment,evening,1844,138,40,0.0749,0.2928,0.0105,NEUTRAL
TPL_0577,9,churned,engagement,accomplishment,evening,4873,286,29,0.0588,0.1032,0.0392,BAD
TPL_0578,9,churned,engagement,accomplishment,evening,3909,193,18,0.0496,0.0934,0.0153,BAD
TPL_0579,9,churned,engagement,accomplishment,evening,4479,918,203,0.2051,0.2213,0.0138,NEUTRAL
TPL_0580,9,churned,engagement,accomplishment,evening,3475,927,424,0.2669,0.4579,0.0048,GOOD
TPL_0581,9,churned,engagement,accomplishment,evening,3655,1004,469,0.2747,0.4680,0.0087,GOOD
TPL_0582,9,churned,engagement,accomplishment,evening,3596,299,53,0.0833,0.1777,0.0313,BAD
TPL_0583,9,churned,engagement,accomplishment,evening,4817,280,31,0.0583,0.1111,0.0277,BAD
TPL_0584,9,churned,engagement,accomplishment,evening,4412,1358,850,0.3078,0.6266,0.0073,GOOD
TPL_0585,9,churned,engagement,accomplishment,evening,2597,240,121,0.0928,0.5058,0.0119,NEUTRAL
TPL_0586,9,inactive,engagement,accomplishment,evening,836,126,53,0.1516,0.4244,0.0085,GOOD
TPL_0587,9,inactive,engagement,accomplishment,evening,4320,866,255,0.2006,0.2951,0.0122,NEUTRAL
TPL_0588,9,inactive,engagement,accomplishment,evening,1992,42,8,0.0214,0.1994,0.0276,BAD
TPL_0589,9,inactive,engagement,accomplishment,evening,2689,177,10,0.0660,0.0609,0.0335,BAD
TPL_0590,9,inactive,engagement,accomplishment,evening,4188,1265,814,0.3021,0.6437,0.0069,GOOD
TPL_0591,9,inactive,engagement,accomplishment,evening,3365,892,377,0.2652,0.4229,0.0054,GOOD
TPL_0592,9,inactive,engagement,accomplishment,evening,2146,176,75,0.0821,0.4267,0.0212,NEUTRAL
TPL_0593,9,inactive,engagement,accomplishment,evening,4534,937,305,0.2067,0.3260,0.0167,NEUTRAL
TPL_0594,9,inactive,engagement,accomplishment,evening,1632,29,9,0.0179,0.3290,0.0182,BAD
TPL_0595,9,inactive,engagement,accomplishment,evening,1378,242,163,0.1760,0.6771,0.0080,GOOD
TPL_0596,9,inactive,engagement,accomplishment,evening,3755,180,29,0.0481,0.1640,0.0343,BAD
TPL_0597,9,inactive,engagement,accomplishment,evening,3352,263,38,0.0786,0.1467,0.0236,BAD
TPL_0598,9,inactive,engagement,accomplishment,evening,4595,957,292,0.2084,0.3057,0.0206,NEUTRAL
TPL_0599,9,inactive,engagement,accomplishment,evening,1994,156,63,0.0784,0.4078,0.0137,NEUTRAL
TPL_0600,9,inactive,engagement,accomplishment,evening,3227,835,532,0.2590,0.6378,0.0120,GOOD
TPL_0601,11,churned,engagement,accomplishment,evening,2859,283,134,0.0990,0.4740,0.0113,NEUTRAL
TPL_0602,11,churned,engagement,accomplishment,evening,3444,604,228,0.1756,0.3786,0.0097,NEUTRAL
TPL_0603,11,churned,engagement,accomplishment,evening,2987,485,122,0.1625,0.2525,0.0209,NEUTRAL
TPL_0604,11,churned,engagement,accomplishment,evening,1663,312,139,0.1878,0.4482,0.0061,GOOD
TPL_0605,11,churned,engagement,accomplishment,evening,3060,762,497,0.2491,0.6534,0.0081,GOOD
TPL_0606,11,churned,engagement,accomplishment,evening,954,149,76,0.1568,0.5137,0.0074,GOOD
TPL_0607,11,churned,engagement,accomplishment,evening,2120,440,184,0.2079,0.4183,0.0097,GOOD
TPL_0608,11,churned,engagement,accomplishment,evening,2917,468,109,0.1605,0.2344,0.0123,NEUTRAL
TPL_0609,11,churned,engagement,accomplishment,evening,3988,1155,573,0.2898,0.4967,0.0046,GOOD
TPL_0610,11,churned,engagement,accomplishment,evening,2184,181,60,0.0830,0.3323,0.0158,NEUTRAL
TPL_0611,11,churned,engagement,accomplishment,evening,2010,408,217,0.2031,0.5333,0.0109,GOOD
TPL_0612,11,churned,engagement,accomplishment,evening,4207,1259,668,0.2994,0.5311,0.0128,GOOD
TPL_0613,11,churned,engagement,accomplishment,evening,2352,58,11,0.0248,0.2015,0.0201,BAD
TPL_0614,11,churned,engagement,accomplishment,evening,1597,28,3,0.0176,0.1103,0.0243,BAD
TPL_0615,11,churned,engagement,accomplishment,evening,3954,197,36,0.0500,0.1839,0.0268,BAD
TPL_0616,11,inactive,engagement,accomplishment,evening,4161,1257,774,0.3021,0.6162,0.0050,GOOD
TPL_0617,11,inactive,engagement,accomplishment,evening,1565,288,190,0.1846,0.6598,0.0023,GOOD
TPL_0618,11,inactive,engagement,accomplishment,evening,2397,532,309,0.2223,0.5827,0.0024,GOOD
TPL_0619,11,inactive,engagement,accomplishment,evening,2297,196,64,0.0857,0.3274,0.0114,NEUTRAL
TPL_0620,11,inactive,engagement,accomplishment,evening,4102,211,20,0.0515,0.0969,0.0175,BAD
TPL_0621,11,inactive,engagement,accomplishment,evening,4502,248,41,0.0553,0.1655,0.0272,BAD
TPL_0622,11,inactive,engagement,accomplishment,evening,4028,1192,806,0.2961,0.6769,0.0116,GOOD
TPL_0623,11,inactive,engagement,accomplishment,evening,1557,286,181,0.1843,0.6334,0.0052,GOOD
TPL_0624,11,inactive,engagement,accomplishment,evening,4955,295,39,0.0596,0.1341,0.0248,BAD
TPL_0625,11,inactive,engagement,accomplishment,evening,2676,628,393,0.2349,0.6262,0.0127,GOOD
TPL_0626,11,inactive,engagement,accomplishment,evening,3972,757,164,0.1906,0.2178,0.0141,NEUTRAL
TPL_0627,11,inactive,engagement,accomplishment,evening,3384,588,147,0.1738,0.2506,0.0101,NEUTRAL
TPL_0628,11,inactive,engagement,accomplishment,evening,1026,164,102,0.1602,0.6244,0.0126,GOOD
TPL_0629,11,inactive,engagement,accomplishment,evening,4234,838,247,0.1981,0.2955,0.0085,NEUTRAL
TPL_0630,11,inactive,engagement,accomplishment,evening,922,48,17,0.0529,0.3690,0.0186,NEUTRAL
TPL_0631,8,trial,engagement,accomplishment,evening,1813,35,7,0.0197,0.2059,0.0269,BAD
TPL_0632,8,trial,engagement,accomplishment,evening,1412,250,105,0.1773,0.4207,0.0061,GOOD
TPL_0633,8,trial,engagement,accomplishment,evening,2474,64,16,0.0259,0.2566,0.0189,BAD
TPL_0634,8,trial,engagement,accomplishment,evening,3928,195,29,0.0498,0.1537,0.0215,BAD
TPL_0635,8,trial,engagement,accomplishment,evening,2307,501,249,0.2173,0.4988,0.0125,GOOD
TPL_0636,8,trial,engagement,accomplishment,evening,3855,1104,718,0.2865,0.6508,0.0071,GOOD
TPL_0637,8,trial,engagement,accomplishment,evening,4625,1484,972,0.3209,0.6556,0.0064,GOOD
TPL_0638,8,trial,engagement,accomplishment,evening,3694,314,17,0.0851,0.0566,0.0361,BAD
TPL_0639,8,trial,engagement,accomplishment,evening,4861,1610,824,0.3314,0.5120,0.0044,GOOD
TPL_0640,8,trial,engagement,accomplishment,evening,1061,59,22,0.0562,0.3787,0.0105,NEUTRAL
TPL_0641,8,trial,engagement,accomplishment,evening,3906,1127,483,0.2887,0.4288,0.0120,GOOD
TPL_0642,8,trial,engagement,accomplishment,evening,2091,168,80,0.0808,0.4790,0.0085,NEUTRAL
TPL_0643,8,trial,engagement,accomplishment,evening,2784,664,418,0.2386,0.6303,0.0056,GOOD
TPL_0644,8,trial,engagement,accomplishment,evening,4106,211,35,0.0515,0.1689,0.0297,BAD
TPL_0645,8,trial,engagement,accomplishment,evening,2096,46,12,0.0224,0.2800,0.0302,BAD
TPL_0646,8,paid,engagement,accomplishment,evening,1721,32,10,0.0188,0.3185,0.0330,BAD
TPL_0647,8,paid,engagement,accomplishment,evening,4304,861,317,0.2001,0.3689,0.0127,NEUTRAL
TPL_0648,8,paid,engagement,accomplishment,evening,3387,589,213,0.1739,0.3624,0.0204,NEUTRAL
TPL_0649,8,paid,engagement,accomplishment,evening,864,44,23,0.0515,0.5407,0.0127,NEUTRAL
TPL_0650,8,paid,engagement,accomplishment,evening,1909,39,5,0.0206,0.1527,0.0152,BAD
TPL_0651,8,paid,engagement,accomplishment,evening,1788,347,147,0.1945,0.4248,0.0107,GOOD
TPL_0652,8,paid,engagement,accomplishment,evening,1881,373,225,0.1986,0.6039,0.0110,GOOD
TPL_0653,8,paid,engagement,accomplishment,evening,4434,1389,847,0.3135,0.6099,0.0083,GOOD
TPL_0654,8,paid,engagement,accomplishment,evening,4980,1683,1031,0.3380,0.6128,0.0110,GOOD
TPL_0655,8,paid,engagement,accomplishment,evening,2689,177,11,0.0660,0.0676,0.0283,BAD
TPL_0656,8,paid,engagement,accomplishment,evening,1348,235,96,0.1747,0.4111,0.0085,GOOD
TPL_0657,8,paid,engagement,accomplishment,evening,4422,240,30,0.0545,0.1257,0.0178,BAD
TPL_0658,8,paid,engagement,accomplishment,evening,2769,186,12,0.0675,0.0656,0.0190,BAD
TPL_0659,8,paid,engagement,accomplishment,evening,4830,1039,394,0.2151,0.3795,0.0177,NEUTRAL
TPL_0660,8,paid,engagement,accomplishment,evening,1123,14,3,0.0131,0.2394,0.0338,BAD
TPL_0661,10,churned,engagement,accomplishment,evening,4499,925,353,0.2057,0.3821,0.0081,NEUTRAL
TPL_0662,10,churned,engagement,accomplishment,evening,4441,242,24,0.0547,0.1000,0.0399,BAD
TPL_0663,10,churned,engagement,accomplishment,evening,1147,15,3,0.0133,0.2384,0.0340,BAD
TPL_0664,10,churned,engagement,accomplishment,evening,4724,1519,994,0.3216,0.6547,0.0028,GOOD
TPL_0665,10,churned,engagement,accomplishment,evening,1496,99,31,0.0666,0.3162,0.0169,NEUTRAL
TPL_0666,10,churned,engagement,accomplishment,evening,2029,413,207,0.2038,0.5016,0.0052,GOOD
TPL_0667,10,churned,engagement,accomplishment,evening,3248,551,176,0.1699,0.3196,0.0187,NEUTRAL
TPL_0668,10,churned,engagement,accomplishment,evening,3401,270,32,0.0795,0.1200,0.0299,BAD
TPL_0669,10,churned,engagement,accomplishment,evening,4618,260,39,0.0564,0.1502,0.0314,BAD
TPL_0670,10,churned,engagement,accomplishment,evening,4565,1436,874,0.3147,0.6093,0.0062,GOOD
TPL_0671,10,churned,engagement,accomplishment,evening,1374,21,6,0.0155,0.3139,0.0241,BAD
TPL_0672,10,churned,engagement,accomplishment,evening,4932,1631,1046,0.3307,0.6419,0.0100,GOOD
TPL_0673,10,churned,engagement,accomplishment,evening,1897,375,226,0.1980,0.6035,0.0099,GOOD
TPL_0674,10,churned,engagement,accomplishment,evening,3991,201,35,0.0504,0.1777,0.0169,BAD
TPL_0675,10,churned,engagement,accomplishment,evening,1123,64,26,0.0577,0.4099,0.0163,NEUTRAL
TPL_0676,10,inactive,engagement,accomplishment,evening,1972,41,4,0.0212,0.1028,0.0312,BAD
TPL_0677,10,inactive,engagement,accomplishment,evening,3898,1128,556,0.2894,0.4936,0.0095,GOOD
TPL_0678,10,inactive,engagement,accomplishment,evening,4694,991,383,0.2113,0.3870,0.0165,NEUTRAL
TPL_0679,10,inactive,engagement,accomplishment,evening,3080,508,102,0.1652,0.2020,0.0094,NEUTRAL
TPL_0680,10,inactive,engagement,accomplishment,evening,2810,275,102,0.0979,0.3727,0.0226,NEUTRAL
TPL_0681,10,inactive,engagement,accomplishment,evening,2797,671,423,0.2399,0.6306,0.0022,GOOD
TPL_0682,10,inactive,engagement,accomplishment,evening,3901,1129,662,0.2896,0.5868,0.0131,GOOD
TPL_0683,10,inactive,engagement,accomplishment,evening,4641,1498,637,0.3229,0.4258,0.0027,GOOD
TPL_0684,10,inactive,engagement,accomplishment,evening,3072,225,40,0.0733,0.1817,0.0194,BAD
TPL_0685,10,inactive,engagement,accomplishment,evening,4398,892,336,0.2028,0.3768,0.0089,NEUTRAL
TPL_0686,10,inactive,engagement,accomplishment,evening,1428,92,44,0.0650,0.4854,0.0166,NEUTRAL
TPL_0687,10,inactive,engagement,accomplishment,evening,4796,1582,1039,0.3299,0.6568,0.0107,GOOD
TPL_0688,10,inactive,engagement,accomplishment,evening,2598,166,18,0.0643,0.1113,0.0227,BAD
TPL_0689,10,inactive,engagement,accomplishment,evening,1261,76,25,0.0610,0.3293,0.0136,NEUTRAL
TPL_0690,10,inactive,engagement,accomplishment,evening,2337,512,254,0.2192,0.4973,0.0065,GOOD
TPL_0691,10,trial,engagement,accomplishment,evening,4713,998,374,0.2118,0.3752,0.0087,NEUTRAL
TPL_0692,10,trial,engagement,accomplishment,evening,2728,644,341,0.2362,0.5304,0.0043,GOOD
TPL_0693,10,trial,engagement,accomplishment,evening,1415,91,47,0.0647,0.5261,0.0225,NEUTRAL
TPL_0694,10,trial,engagement,accomplishment,evening,3422,273,20,0.0800,0.0745,0.0342,BAD
TPL_0695,10,trial,engagement,accomplishment,evening,4798,278,55,0.0581,0.1980,0.0252,BAD
TPL_0696,10,trial,engagement,accomplishment,evening,1439,256,111,0.1786,0.4359,0.0135,GOOD
TPL_0697,10,trial,engagement,accomplishment,evening,2829,278,97,0.0983,0.3514,0.0107,NEUTRAL
TPL_0698,10,trial,engagement,accomplishment,evening,3324,873,518,0.2628,0.5939,0.0044,GOOD
TPL_0699,10,trial,engagement,accomplishment,evening,1555,285,124,0.1838,0.4371,0.0140,GOOD
TPL_0700,10,trial,engagement,accomplishment,evening,4258,1296,866,0.3046,0.6690,0.0087,GOOD
TPL_0701,10,trial,engagement,accomplishment,evening,2164,456,201,0.2110,0.4413,0.0058,GOOD
TPL_0702,10,trial,engagement,accomplishment,evening,4595,957,281,0.2084,0.2936,0.0124,NEUTRAL
TPL_0703,10,trial,engagement,accomplishment,evening,4231,222,21,0.0527,0.0983,0.0272,BAD
TPL_0704,10,trial,engagement,accomplishment,evening,1487,268,117,0.1807,0.4398,0.0077,GOOD
TPL_0705,10,trial,engagement,accomplishment,evening,4822,1036,330,0.2149,0.3191,0.0185,NEUTRAL
TPL_0706,10,paid,engagement,accomplishment,evening,3510,622,150,0.1775,0.2424,0.0195,NEUTRAL
TPL_0707,10,paid,engagement,accomplishment,evening,2718,180,27,0.0665,0.1554,0.0279,BAD
TPL_0708,10,paid,engagement,accomplishment,evening,3127,232,36,0.0743,0.1568,0.0399,BAD
TPL_0709,10,paid,engagement,accomplishment,evening,2929,720,484,0.2459,0.6733,0.0053,GOOD
TPL_0710,10,paid,engagement,accomplishment,evening,2671,625,327,0.2342,0.5244,0.0081,GOOD
TPL_0711,10,paid,engagement,accomplishment,evening,4622,1488,633,0.3220,0.4259,0.0026,GOOD
TPL_0712,10,paid,engagement,accomplishment,evening,4902,1640,759,0.3346,0.4629,0.0104,GOOD
TPL_0713,10,paid,engagement,accomplishment,evening,2944,725,371,0.2465,0.5120,0.0097,GOOD
TPL_0714,10,paid,engagement,accomplishment,evening,1541,282,132,0.1834,0.4687,0.0042,GOOD
TPL_0715,10,paid,engagement,accomplishment,evening,2693,256,120,0.0951,0.4691,0.0182,NEUTRAL
TPL_0716,10,paid,engagement,accomplishment,evening,2197,467,271,0.2129,0.5811,0.0135,GOOD
TPL_0717,10,paid,engagement,accomplishment,evening,4854,1613,1003,0.3325,0.6218,0.0095,GOOD
TPL_0718,10,paid,engagement,accomplishment,evening,1309,81,32,0.0621,0.4007,0.0088,NEUTRAL
TPL_0719,10,paid,engagement,accomplishment,evening,3782,700,188,0.1852,0.2687,0.0153,NEUTRAL
TPL_0720,10,paid,engagement,accomplishment,evening,3958,198,28,0.0501,0.1426,0.0245,BAD
