user_id,lifecycle_stage,days_since_signup,age_band,region,sessions_last_7d,exercises_completed_7d,streak_current,coins_balance,feature_ai_tutor_used,feature_leaderboard_viewed,feature_progress_checked,preferred_hour,notif_open_rate_30d,motivation_score,coins_balance_scaled,streak_scaled,time_window,sessions_last_7d_norm,exercises_completed_7d_norm,days_since_signup_norm,coins_balance_scaled_norm,streak_scaled_norm,notif_open_rate_30d_norm,motivation_score_norm,activeness_score,churn_risk,propensity_gamification,propensity_learning,propensity_achievement,propensity_social,dominant_drive,segment_id,segment_name
USR_000631,inactive,70,25-34,tier2,0,0,0,30,False,False,False,19,0.037,0.25,2.133656214977323,0.0,evening,0.0,0.0,0.3888888888888889,0.5363998157053146,0.0,0.0406626506024096,0.2222222222222222,0.1172,0.867,0.2682,0.0,0.1333,0.21,gamification,4,Segment_4
USR_000632,trial,2,18-24,tier1,4,6,5,36,True,True,True,17,0.376,0.72,2.243589444952929,2.584962500721156,late_afternoon,0.1739130434782608,0.3,0.0111111111111111,0.5640369598173204,0.5039617607727125,0.5512048192771084,0.7444444444444445,0.4735,0.5782,0.534,0.72,0.8467,1.0,social,1,Segment_1
USR_000633,trial,6,25-34,tier2,4,6,5,90,False,True,True,20,0.447,0.8,2.8027545962892497,2.584962500721156,evening,0.1739130434782608,0.3,0.0333333333333333,0.7046107233037799,0.5039617607727125,0.6581325301204819,0.8333333333333334,0.4735,0.4802,0.6043,0.12,0.9,0.91,social,3,Segment_3
USR_000634,inactive,48,18-24,tier3,0,0,0,12,False,False,False,17,0.064,0.29,1.5936926411670824,0.0,late_afternoon,0.0,0.0,0.2666666666666666,0.4006533165990964,0.0,0.0813253012048192,0.2666666666666666,0.1172,0.8469,0.2003,0.0,0.16,0.12,gamification,4,Segment_4
USR_000635,trial,2,35-44,tier3,5,5,1,30,True,False,True,5,0.332,0.6,2.133656214977323,1.0,night,0.217391304347826,0.25,0.0111111111111111,0.5363998157053146,0.1949590218937863,0.4849397590361445,0.611111111111111,0.4383,0.6541,0.3657,0.7,0.7667,0.12,achievement,6,Segment_6
USR_000636,paid,36,35-44,tier1,4,8,5,279,True,False,True,19,0.55,0.68,3.501091629342347,2.584962500721156,evening,0.1739130434782608,0.4,0.2,0.8801722093578295,0.5039617607727125,0.8132530120481928,0.7000000000000001,0.5962,0.3533,0.6921,0.76,0.82,0.3,achievement,6,Segment_6
USR_000637,trial,4,18-24,tier1,6,7,0,98,False,False,True,14,0.376,0.86,2.855108491376949,0.0,afternoon,0.2608695652173913,0.35,0.0222222222222222,0.7177724592382616,0.0,0.5512048192771084,0.9,0.5876,0.4336,0.3589,0.14,0.94,0.3,achievement,5,Segment_5
USR_000638,trial,4,25-34,tier3,8,4,6,20,False,True,True,21,0.399,0.54,1.8916681496081529,2.807354922057604,night,0.3478260869565217,0.2,0.0222222222222222,0.4755641699458181,0.5473191697130572,0.5858433734939759,0.5444444444444445,0.4558,0.5896,0.5114,0.08,0.7267,0.82,social,3,Segment_3
USR_000639,inactive,32,45+,tier3,0,0,0,5,False,True,False,19,0.029,0.21,1.1132827525593785,0.0,evening,0.0,0.0,0.1777777777777777,0.2798785760840589,0.0,0.0286144578313253,0.1777777777777777,0.1172,0.8814,0.1399,0.0,0.1067,0.82,social,4,Segment_4
USR_000640,trial,5,18-24,tier3,6,5,5,55,False,True,False,20,0.239,0.61,2.5010916293423477,2.584962500721156,evening,0.2608695652173913,0.25,0.0277777777777777,0.6287728452334571,0.5039617607727125,0.3448795180722891,0.6222222222222222,0.4646,0.6154,0.5664,0.1,0.3733,0.82,social,3,Segment_3
USR_000641,paid,76,25-34,tier2,18,9,19,192,True,True,True,19,0.357,0.69,3.269893264130729,4.321928094887363,evening,0.782608695652174,0.45,0.4222222222222222,0.8220490873570342,0.8425988740745155,0.5225903614457831,0.711111111111111,0.8934,0.2957,0.8323,0.78,0.8267,0.91,social,2,Segment_2
USR_000642,inactive,31,18-24,tier2,2,0,0,26,False,False,False,13,0.074,0.26,2.047818583457956,0.0,afternoon,0.0869565217391304,0.0,0.1722222222222222,0.5148202897234035,0.0,0.0963855421686746,0.2333333333333333,0.141,0.8434,0.2574,0.0,0.14,0.21,gamification,4,Segment_4
USR_000643,trial,2,35-44,tier1,3,6,0,72,False,True,True,6,0.356,0.66,2.665812336096604,0.0,early_morning,0.1304347826086956,0.3,0.0111111111111111,0.6701835261695945,0.0,0.5210843373493975,0.6777777777777778,0.4471,0.6196,0.3351,0.12,0.8067,1.0,social,3,Segment_3
USR_000644,churned,123,35-44,tier1,0,0,0,19,False,False,False,7,0.078,0.3,1.8613531161467864,0.0,early_morning,0.0,0.0,0.6833333333333333,0.4679429898102215,0.0,0.1024096385542168,0.2777777777777778,0.1172,0.8397,0.234,0.0,0.1667,0.3,social,0,Segment_0
USR_000645,paid,90,25-34,tier2,16,8,7,383,True,True,True,6,0.62,0.9,3.697342100999737,3.0,early_morning,0.6956521739130435,0.4,0.5,0.9295094531416056,0.5848770656813589,0.9186746987951806,0.9444444444444444,0.8409,0.1869,0.7572,0.76,0.9667,0.91,achievement,2,Segment_2
USR_000646,churned,108,18-24,tier2,2,0,0,14,False,False,True,14,0.094,0.39,1.6826061944859854,0.0,afternoon,0.0869565217391304,0.0,0.6,0.4230061273655071,0.0,0.1265060240963855,0.3777777777777778,0.141,0.7984,0.2115,0.0,0.6267,0.21,achievement,0,Segment_0
USR_000647,paid,85,35-44,tier3,15,13,14,327,True,False,True,18,0.465,0.58,3.599401731268303,3.906890595608519,evening,0.6521739130434783,0.65,0.4722222222222222,0.9048873064690172,0.761683569165869,0.6852409638554217,0.5888888888888889,0.9426,0.2785,0.8333,0.86,0.7533,0.12,learning,2,Segment_2
USR_000648,trial,5,18-24,tier2,3,4,4,20,False,False,True,19,0.327,0.43,1.8916681496081529,2.321928094887362,evening,0.1304347826086956,0.2,0.0277777777777777,0.4755641699458181,0.4526808302869428,0.4774096385542168,0.4222222222222223,0.3299,0.705,0.4641,0.08,0.6533,0.21,achievement,5,Segment_5
USR_000649,trial,0,18-24,tier2,9,9,0,72,False,True,True,16,0.279,0.56,2.665812336096604,0.0,late_afternoon,0.391304347826087,0.45,0.0,0.6701835261695945,0.0,0.4051204819277108,0.5666666666666668,0.763,0.5317,0.3351,0.18,0.74,0.91,social,3,Segment_3
USR_000650,trial,2,25-34,tier2,9,2,2,28,True,False,True,17,0.308,0.77,2.0922185341675,1.5849625007211563,late_afternoon,0.391304347826087,0.1,0.0111111111111111,0.5259824090989363,0.3090027388789262,0.4487951807228915,0.8,0.362,0.6382,0.4175,0.64,0.88,0.21,achievement,6,Segment_6
USR_000651,inactive,73,18-24,tier1,0,0,0,32,False,False,False,20,0.076,0.11,2.1725022968909635,0.0,evening,0.0,0.0,0.4055555555555555,0.5461656959971272,0.0,0.0993975903614457,0.0666666666666666,0.1172,0.8973,0.2731,0.0,0.04,0.3,social,4,Segment_4
USR_000652,paid,106,25-34,tier2,10,15,12,309,False,True,True,19,0.401,0.66,3.564332773050716,3.700439718141092,evening,0.4347826086956521,0.75,0.5888888888888889,0.8960709926726116,0.7214341080257056,0.588855421686747,0.6777777777777778,0.9406,0.2749,0.8088,0.3,0.8067,0.91,social,7,Segment_7
USR_000653,inactive,26,25-34,tier3,1,0,0,18,False,False,False,7,0.031,0.19,1.8294828004351504,0.0,early_morning,0.0434782608695652,0.0,0.1444444444444444,0.4599308127058732,0.0,0.0316265060240963,0.1555555555555555,0.1287,0.8822,0.23,0.0,0.0933,0.12,gamification,4,Segment_4
USR_000654,trial,1,18-24,tier2,4,8,3,112,False,False,True,23,0.533,0.89,2.9372912009775383,2.0,night,0.1739130434782608,0.4,0.0055555555555555,0.7384331401738677,0.3899180437875726,0.7876506024096386,0.9333333333333332,0.5962,0.4015,0.5642,0.16,0.96,0.21,achievement,5,Segment_5
USR_000655,paid,60,25-34,tier2,18,17,6,366,False,False,True,18,0.443,0.67,3.669207617411815,2.807354922057604,evening,0.782608695652174,0.85,0.3333333333333333,0.9224364618576344,0.5473191697130572,0.6521084337349398,0.688888888888889,0.9838,0.2453,0.7349,0.34,0.8133,0.21,achievement,7,Segment_7
USR_000656,paid,39,25-34,tier3,15,11,7,271,True,True,False,10,0.528,0.55,3.483080660016161,3.0,mid_morning,0.6521739130434783,0.55,0.2166666666666666,0.8756442631219628,0.5848770656813589,0.7801204819277108,0.5555555555555556,0.9091,0.2817,0.7303,0.82,0.3333,0.82,learning,2,Segment_2
USR_000657,paid,67,25-34,tier3,6,6,5,254,True,True,True,7,0.444,0.93,3.442980622208573,2.584962500721156,early_morning,0.2608695652173913,0.3,0.3722222222222222,0.8655631391157719,0.5039617607727125,0.6536144578313252,0.977777777777778,0.5265,0.3395,0.6848,0.72,0.9867,0.82,achievement,2,Segment_2
USR_000658,churned,39,25-34,tier2,1,1,0,50,False,False,False,7,0.1,0.16,2.442980622208573,0.0,early_morning,0.0434782608695652,0.05,0.2166666666666666,0.6141637749913994,0.0,0.1355421686746988,0.1222222222222222,0.1591,0.8584,0.3071,0.02,0.0733,0.21,gamification,4,Segment_4
USR_000659,paid,119,25-34,tier1,5,13,13,469,True,True,True,7,0.537,0.58,3.822907766226759,3.807354922057604,early_morning,0.217391304347826,0.65,0.6611111111111111,0.9610765815355328,0.7422781916068435,0.7936746987951807,0.5888888888888889,0.8501,0.2924,0.8517,0.86,0.7533,1.0,social,2,Segment_2
USR_000660,paid,114,25-34,tier2,6,17,15,416,True,True,True,16,0.517,0.93,3.7485672328138544,4.0,late_afternoon,0.2608695652173913,0.85,0.6333333333333333,0.942387418706862,0.7798360875751452,0.7635542168674698,0.977777777777778,0.9445,0.1693,0.8611,0.94,0.9867,0.91,achievement,2,Segment_2
USR_000661,paid,9,25-34,tier2,14,17,8,393,True,True,True,20,0.563,0.83,3.713315601133909,3.1699250014423126,evening,0.6086956521739131,0.85,0.05,0.9335251809181768,0.6180054777578524,0.8328313253012046,0.8666666666666667,0.9755,0.1919,0.7758,0.94,0.92,0.91,learning,2,Segment_2
USR_000662,trial,5,25-34,tier1,3,9,2,126,True,True,False,8,0.307,0.63,3.0098626663592656,1.5849625007211563,early_morning,0.1304347826086956,0.45,0.0277777777777777,0.7566775604244079,0.3090027388789262,0.447289156626506,0.6444444444444445,0.6298,0.5137,0.5328,0.78,0.3867,1.0,social,1,Segment_1
USR_000663,trial,6,18-24,tier3,10,9,4,90,True,True,False,23,0.263,0.51,2.8027545962892497,2.321928094887362,night,0.4347826086956521,0.45,0.0333333333333333,0.7046107233037799,0.4526808302869428,0.3810240963855421,0.5111111111111112,0.7816,0.501,0.5786,0.78,0.3067,0.82,social,1,Segment_1
USR_000664,trial,1,35-44,tier2,8,6,3,42,False,False,True,18,0.192,0.57,2.336965027750064,2.0,evening,0.3478260869565217,0.3,0.0055555555555555,0.5875115219572629,0.3899180437875726,0.2740963855421686,0.5777777777777777,0.579,0.6477,0.4887,0.12,0.7467,0.21,achievement,5,Segment_5
USR_000665,paid,28,25-34,tier2,13,9,27,184,True,True,True,21,0.601,0.81,3.243589444952929,4.807354922057604,night,0.5652173913043478,0.45,0.1555555555555555,0.815436323941693,0.9372372135006296,0.8900602409638553,0.8444444444444446,0.8312,0.2198,0.8763,0.78,0.9067,0.91,social,2,Segment_2
USR_000666,trial,1,18-24,tier3,8,8,7,64,False,False,True,16,0.268,0.45,2.5936926411670824,3.0,late_afternoon,0.3478260869565217,0.4,0.0055555555555555,0.652052680723469,0.5848770656813589,0.3885542168674699,0.4444444444444445,0.6931,0.6088,0.6185,0.16,0.6667,0.12,achievement,5,Segment_5
USR_000667,churned,150,25-34,tier1,2,0,0,50,False,False,False,15,0.119,0.23,2.442980622208573,0.0,late_afternoon,0.0869565217391304,0.0,0.8333333333333334,0.6141637749913994,0.0,0.164156626506024,0.2,0.141,0.8389,0.3071,0.0,0.12,0.3,gamification,0,Segment_0
USR_000668,trial,4,18-24,tier3,6,10,7,130,True,False,True,9,0.443,0.74,3.029130409776382,3.0,mid_morning,0.2608695652173913,0.5,0.0222222222222222,0.7615214588675826,0.5848770656813589,0.6521084337349398,0.7666666666666667,0.7499,0.3796,0.6732,0.8,0.86,0.12,achievement,6,Segment_6
USR_000669,churned,176,25-34,tier2,3,0,0,40,False,False,False,17,0.029,0.16,2.3073720570481235,0.0,late_afternoon,0.1304347826086956,0.0,0.9777777777777776,0.5800718679402438,0.0,0.0286144578313253,0.1222222222222222,0.1544,0.8815,0.29,0.0,0.0733,0.21,gamification,0,Segment_0
USR_000670,paid,48,25-34,tier2,13,10,5,371,True,True,True,20,0.533,0.86,3.677615525610094,2.584962500721156,evening,0.5652173913043478,0.5,0.2666666666666666,0.924550204632298,0.5039617607727125,0.7876506024096386,0.9,0.8632,0.2131,0.7143,0.8,0.94,0.91,achievement,2,Segment_2
USR_000671,trial,0,18-24,tier1,7,7,4,49,False,False,True,17,0.353,0.41,2.4306765580733933,2.321928094887362,late_afternoon,0.3043478260869565,0.35,0.0,0.6110705410916697,0.4526808302869428,0.516566265060241,0.4,0.6131,0.631,0.5319,0.14,0.64,0.3,achievement,5,Segment_5
USR_000672,inactive,37,25-34,tier3,0,0,0,17,False,False,False,19,0.056,0.18,1.7958889470453636,0.0,evening,0.0,0.0,0.2055555555555555,0.4514853393251934,0.0,0.0692771084337349,0.1444444444444444,0.1172,0.8823,0.2257,0.0,0.0867,0.12,gamification,4,Segment_4
USR_000673,trial,1,18-24,tier1,4,9,0,72,True,True,True,22,0.416,0.47,2.665812336096604,0.0,night,0.1739130434782608,0.45,0.0055555555555555,0.6701835261695945,0.0,0.6114457831325301,0.4666666666666667,0.6542,0.567,0.3351,0.78,0.68,1.0,social,1,Segment_1
USR_000674,paid,17,25-34,tier1,11,12,8,375,False,True,True,8,0.37,0.65,3.684260882373545,3.1699250014423126,early_morning,0.4782608695652174,0.6,0.0944444444444444,0.926220843097009,0.6180054777578524,0.5421686746987951,0.6666666666666667,0.8934,0.303,0.7721,0.24,0.8,1.0,social,7,Segment_7
USR_000675,paid,51,35-44,tier1,17,9,16,272,True,True,False,7,0.281,0.64,3.4853607907752355,4.08746284125034,early_morning,0.7391304347826086,0.45,0.2833333333333333,0.8762174865449146,0.7968877575573631,0.4081325301204819,0.6555555555555556,0.8828,0.3335,0.8366,0.78,0.3933,1.0,social,2,Segment_2
USR_000676,paid,22,18-24,tier3,20,4,7,245,False,True,True,14,0.284,0.54,3.420654809607502,3.0,afternoon,0.8695652173913043,0.2,0.1222222222222222,0.8599504440243027,0.5848770656813589,0.4126506024096384,0.5444444444444445,0.7499,0.4076,0.7224,0.08,0.7267,0.82,social,7,Segment_7
USR_000677,churned,132,25-34,tier2,2,0,0,10,False,False,True,19,0.088,0.35,1.4898961024049782,0.0,evening,0.0869565217391304,0.0,0.7333333333333333,0.3745589327559926,0.0,0.1174698795180722,0.3333333333333333,0.141,0.8122,0.1873,0.0,0.6,0.21,achievement,0,Segment_0
USR_000678,churned,144,45+,tier2,1,1,0,4,False,False,False,9,0.088,0.26,1.0,0.0,mid_morning,0.0434782608695652,0.05,0.8,0.2513993641243726,0.0,0.1174698795180722,0.2333333333333333,0.1591,0.832,0.1257,0.02,0.14,0.21,social,0,Segment_0
USR_000679,paid,40,35-44,tier3,12,7,22,246,False,True,True,7,0.391,0.71,3.423175441602233,4.523561956057013,early_morning,0.5217391304347826,0.35,0.2222222222222222,0.8605841293049696,0.8819092144288181,0.5737951807228916,0.7333333333333333,0.7295,0.3401,0.8712,0.14,0.84,0.82,gamification,7,Segment_7
USR_000680,trial,2,18-24,tier2,11,3,2,33,False,False,False,22,0.301,0.41,2.191050985795981,1.5849625007211563,night,0.4782608695652174,0.15,0.0111111111111111,0.5508288245931894,0.3090027388789262,0.4382530120481927,0.4,0.4735,0.7168,0.4299,0.06,0.24,0.21,gamification,5,Segment_5
USR_000681,trial,4,18-24,tier1,9,10,5,80,False,False,False,18,0.451,0.74,2.730424777943941,2.584962500721156,evening,0.391304347826087,0.5,0.0222222222222222,0.6864270529645381,0.5039617607727125,0.664156626506024,0.7666666666666667,0.8049,0.3528,0.5952,0.2,0.46,0.3,gamification,5,Segment_5
USR_000682,trial,4,35-44,tier2,6,2,1,10,False,False,True,17,0.414,0.53,1.4898961024049782,1.0,late_afternoon,0.2608695652173913,0.1,0.0222222222222222,0.3745589327559926,0.1949590218937863,0.6084337349397589,0.5333333333333334,0.292,0.66,0.2848,0.04,0.72,0.21,achievement,5,Segment_5
USR_000683,inactive,65,18-24,tier3,0,0,0,20,True,False,False,17,0.029,0.13,1.8916681496081529,0.0,late_afternoon,0.0,0.0,0.3611111111111111,0.4755641699458181,0.0,0.0286144578313253,0.0888888888888889,0.1172,0.9054,0.2378,0.6,0.0533,0.12,learning,4,Segment_4
USR_000684,churned,110,25-34,tier2,1,0,0,6,False,False,False,20,0.133,0.4,1.2090619551221675,0.0,evening,0.0434782608695652,0.0,0.6111111111111112,0.3039574067046836,0.0,0.1852409638554217,0.3888888888888889,0.1287,0.7886,0.152,0.0,0.2333,0.21,achievement,0,Segment_0
USR_000685,trial,1,18-24,tier1,12,9,5,45,True,False,False,21,0.313,0.51,2.378868651539773,2.584962500721156,night,0.5217391304347826,0.45,0.0055555555555555,0.5980460663325026,0.5039617607727125,0.4563253012048192,0.5111111111111112,0.8157,0.5122,0.551,0.78,0.3067,0.3,learning,6,Segment_6
USR_000686,inactive,19,35-44,tier2,0,0,0,29,False,False,False,7,0.017,0.13,2.1132827525593787,0.0,early_morning,0.0,0.0,0.1055555555555555,0.5312779402084316,0.0,0.0105421686746987,0.0888888888888889,0.1172,0.909,0.2656,0.0,0.0533,0.21,gamification,4,Segment_4
USR_000687,trial,6,18-24,tier1,9,7,3,42,False,False,True,21,0.298,0.52,2.336965027750064,2.0,night,0.391304347826087,0.35,0.0333333333333333,0.5875115219572629,0.3899180437875726,0.4337349397590361,0.5222222222222223,0.6622,0.5387,0.4887,0.14,0.7133,0.3,achievement,5,Segment_5
USR_000688,trial,3,18-24,tier1,9,8,1,64,False,True,True,14,0.381,0.44,2.5936926411670824,1.0,afternoon,0.391304347826087,0.4,0.0166666666666666,0.652052680723469,0.1949590218937863,0.5587349397590361,0.4333333333333334,0.7152,0.5611,0.4235,0.16,0.66,1.0,social,3,Segment_3
USR_000689,paid,105,18-24,tier3,14,17,25,505,True,True,True,23,0.342,0.64,3.868764753944751,4.700439718141093,night,0.6086956521739131,0.85,0.5833333333333334,0.9726049990884952,0.916393129919492,0.5,0.6555555555555556,0.9755,0.2837,0.9445,0.94,0.7933,0.82,gamification,2,Segment_2
USR_000690,inactive,65,35-44,tier2,0,0,0,15,False,False,False,19,0.059,0.12,1.7227062322935722,0.0,evening,0.0,0.0,0.3611111111111111,0.4330872513716977,0.0,0.0737951807228915,0.0777777777777777,0.1172,0.8994,0.2165,0.0,0.0467,0.21,gamification,4,Segment_4
USR_000691,trial,7,25-34,tier2,9,5,1,25,True,True,True,16,0.368,0.86,2.0243691992404758,1.0,late_afternoon,0.391304347826087,0.25,0.0388888888888888,0.5089251294420208,0.1949590218937863,0.539156626506024,0.9,0.5442,0.4553,0.3519,0.7,0.94,0.91,achievement,1,Segment_1
USR_000692,paid,56,25-34,tier1,15,9,10,231,True,True,True,15,0.495,0.65,3.384248208387679,3.4594316186372978,late_afternoon,0.6521739130434783,0.45,0.3111111111111111,0.8507978476277096,0.6744474046779656,0.7304216867469879,0.6666666666666667,0.859,0.2816,0.7626,0.78,0.8,1.0,social,2,Segment_2
USR_000693,trial,4,18-24,tier1,5,6,2,54,False,True,True,15,0.478,0.84,2.489896102404978,1.5849625007211563,late_afternoon,0.217391304347826,0.3,0.0222222222222222,0.6259582968803652,0.3090027388789262,0.7048192771084336,0.8777777777777778,0.5,0.4451,0.4675,0.12,0.9267,1.0,social,3,Segment_3
USR_000694,paid,89,18-24,tier1,9,12,23,297,True,True,True,16,0.535,0.54,3.5398032086178266,4.584962500721157,late_afternoon,0.391304347826087,0.6,0.4944444444444444,0.8899042757719354,0.8938798045602853,0.7906626506024096,0.5444444444444445,0.8713,0.2961,0.8919,0.84,0.7267,1.0,social,2,Segment_2
USR_000695,trial,7,18-24,tier1,4,2,3,28,True,True,True,20,0.423,0.57,2.0922185341675,2.0,evening,0.1739130434782608,0.1,0.0388888888888888,0.5259824090989363,0.3899180437875726,0.6219879518072289,0.5777777777777777,0.2501,0.6623,0.458,0.64,0.7467,1.0,social,1,Segment_1
USR_000696,paid,119,25-34,tier1,8,5,23,140,False,True,True,8,0.333,0.72,3.0748374026393512,4.584962500721157,early_morning,0.3478260869565217,0.25,0.6611111111111111,0.7730121678093703,0.8938798045602853,0.4864457831325301,0.7444444444444445,0.5177,0.4293,0.8334,0.1,0.8467,1.0,social,7,Segment_7
USR_000697,trial,5,25-34,tier2,12,4,3,56,True,True,False,21,0.401,0.58,2.512088994921136,2.0,night,0.5217391304347826,0.2,0.0277777777777777,0.6315375759470078,0.3899180437875726,0.588855421686747,0.5888888888888889,0.5617,0.5291,0.5107,0.68,0.3533,0.91,social,1,Segment_1
USR_000698,paid,89,18-24,tier2,6,20,30,522,True,True,True,21,0.64,0.8,3.8892966393453374,4.954196310386876,night,0.2608695652173913,1.0,0.4944444444444444,0.9777667020224772,0.9658652669428304,0.9487951807228916,0.8333333333333334,0.9728,0.161,0.9718,1.0,0.9,0.91,learning,2,Segment_2
USR_000699,churned,57,18-24,tier3,3,1,0,21,False,False,False,15,0.1,0.37,1.9205726604783715,0.0,late_afternoon,0.1304347826086956,0.05,0.3166666666666666,0.482830745598917,0.0,0.1355421686746988,0.3555555555555556,0.1896,0.7831,0.2414,0.02,0.2133,0.12,gamification,4,Segment_4
USR_000700,paid,47,25-34,tier3,7,12,21,208,True,True,True,19,0.435,0.88,3.319378902840129,4.459431618637297,evening,0.3043478260869565,0.6,0.2611111111111111,0.8344897454618659,0.8694064265717518,0.6400602409638554,0.9222222222222224,0.8456,0.2405,0.8519,0.84,0.9533,0.82,achievement,2,Segment_2
USR_000701,paid,27,25-34,tier2,13,8,18,167,True,True,True,16,0.328,0.57,3.183697823828332,4.247927513443585,late_afternoon,0.5652173913043478,0.4,0.15,0.8003796084745914,0.8281717930966652,0.4789156626506023,0.5777777777777777,0.7935,0.3719,0.8143,0.76,0.7467,0.91,social,2,Segment_2
USR_000702,paid,114,18-24,tier2,5,8,14,230,False,True,True,13,0.297,0.63,3.381564252013131,3.906890595608519,afternoon,0.217391304347826,0.4,0.6333333333333333,0.8501231027018107,0.761683569165869,0.4322289156626505,0.6444444444444445,0.6215,0.426,0.8059,0.16,0.7867,0.91,social,7,Segment_7
USR_000703,inactive,24,18-24,tier2,0,0,0,19,False,False,False,22,0.069,0.11,1.8613531161467864,0.0,night,0.0,0.0,0.1333333333333333,0.4679429898102215,0.0,0.0888554216867469,0.0666666666666666,0.1172,0.8994,0.234,0.0,0.04,0.21,gamification,4,Segment_4
USR_000704,paid,120,18-24,tier2,11,13,24,501,True,True,True,11,0.443,0.59,3.863833498421055,4.643856189774724,mid_morning,0.4782608695652174,0.65,0.6666666666666666,0.9713652845855032,0.9053616605738856,0.6521084337349398,0.6,0.9148,0.2918,0.9384,0.86,0.76,0.91,gamification,2,Segment_2
USR_000705,trial,1,35-44,tier3,3,4,1,20,False,True,True,13,0.319,0.78,1.8916681496081529,1.0,afternoon,0.1304347826086956,0.2,0.0055555555555555,0.4755641699458181,0.1949590218937863,0.4653614457831325,0.8111111111111111,0.3299,0.646,0.3353,0.08,0.8867,0.82,achievement,3,Segment_3
USR_000706,inactive,25,18-24,tier3,1,0,0,48,False,False,False,19,0.028,0.11,2.418123910244335,0.0,evening,0.0434782608695652,0.0,0.1388888888888889,0.6079148134093673,0.0,0.0271084337349397,0.0666666666666666,0.1287,0.9071,0.304,0.0,0.04,0.12,gamification,4,Segment_4
USR_000707,churned,148,18-24,tier2,2,2,0,18,True,False,False,16,0.025,0.12,1.8294828004351504,0.0,late_afternoon,0.0869565217391304,0.1,0.8222222222222222,0.4599308127058732,0.0,0.0225903614457831,0.0777777777777777,0.2124,0.8716,0.23,0.64,0.0467,0.21,learning,0,Segment_0
USR_000708,paid,23,25-34,tier3,16,13,22,309,True,True,True,16,0.321,0.52,3.564332773050716,4.523561956057013,late_afternoon,0.6956521739130435,0.65,0.1277777777777777,0.8960709926726116,0.8819092144288181,0.4683734939759036,0.5222222222222223,0.9481,0.3316,0.889,0.86,0.7133,0.82,gamification,2,Segment_2
USR_000709,paid,111,25-34,tier3,12,13,6,462,False,True,True,9,0.392,0.5,3.8135842374954296,2.807354922057604,mid_morning,0.5217391304347826,0.65,0.6166666666666667,0.9587326523410812,0.5473191697130572,0.575301204819277,0.5000000000000001,0.9227,0.327,0.753,0.26,0.7,0.82,social,7,Segment_7
USR_000710,trial,2,18-24,tier2,11,10,4,70,False,False,True,18,0.404,0.81,2.64855192245004,2.321928094887362,evening,0.4782608695652174,0.5,0.0111111111111111,0.6658442691543247,0.4526808302869428,0.5933734939759036,0.8444444444444446,0.8361,0.3616,0.5593,0.2,0.9067,0.21,achievement,5,Segment_5
USR_000711,trial,3,25-34,tier1,6,4,4,44,False,False,True,18,0.219,0.84,2.3652123889719707,2.321928094887362,evening,0.2608695652173913,0.2,0.0166666666666666,0.5946128906066416,0.4526808302869428,0.3147590361445783,0.8777777777777778,0.4038,0.6249,0.5236,0.08,0.9267,0.3,achievement,5,Segment_5
USR_000712,churned,60,18-24,tier2,1,0,0,29,False,False,True,23,0.127,0.29,2.1132827525593787,0.0,night,0.0434782608695652,0.0,0.3333333333333333,0.5312779402084316,0.0,0.1762048192771084,0.2666666666666666,0.1287,0.8234,0.2656,0.0,0.56,0.21,achievement,0,Segment_0
USR_000713,inactive,34,25-34,tier1,0,0,0,46,False,False,True,18,0.032,0.13,2.392231208153366,0.0,evening,0.0,0.0,0.1888888888888888,0.6014054045682358,0.0,0.0331325301204819,0.0888888888888889,0.1172,0.9045,0.3007,0.0,0.4533,0.3,achievement,4,Segment_4
USR_000714,paid,25,25-34,tier3,9,14,11,335,False,True,True,16,0.496,0.68,3.614374381901725,3.5849625007211565,late_afternoon,0.391304347826087,0.7,0.1388888888888889,0.908651421317516,0.6989207826664989,0.7319277108433735,0.7000000000000001,0.9175,0.2522,0.8038,0.28,0.82,0.82,achievement,7,Segment_7
USR_000715,churned,179,25-34,tier2,1,0,0,48,False,True,True,21,0.075,0.36,2.418123910244335,0.0,night,0.0434782608695652,0.0,0.9944444444444444,0.6079148134093673,0.0,0.0978915662650602,0.3444444444444445,0.1287,0.818,0.304,0.0,0.6067,0.91,social,0,Segment_0
USR_000716,trial,3,35-44,tier3,3,8,4,48,False,False,True,8,0.164,0.53,2.418123910244335,2.321928094887362,early_morning,0.1304347826086956,0.4,0.0166666666666666,0.6079148134093673,0.4526808302869428,0.2319277108433735,0.5333333333333334,0.5704,0.6764,0.5303,0.16,0.72,0.12,achievement,5,Segment_5
USR_000717,paid,11,25-34,tier2,19,8,22,259,False,True,True,11,0.42,0.67,3.4550457573138686,4.523561956057013,mid_morning,0.8260869565217391,0.4,0.0611111111111111,0.8685963064093178,0.8819092144288181,0.6174698795180722,0.688888888888889,0.8791,0.3214,0.8753,0.16,0.8133,0.91,social,7,Segment_7
USR_000718,trial,3,18-24,tier3,4,2,7,12,True,True,True,21,0.311,0.45,1.5936926411670824,3.0,night,0.1739130434782608,0.1,0.0166666666666666,0.4006533165990964,0.5848770656813589,0.4533132530120481,0.4444444444444445,0.2501,0.806,0.4928,0.64,0.6667,0.82,social,1,Segment_1
