"user_id","segment_id","lifecycle_day","notif_1_template_id","notif_1_time","notif_1_channel","notif_2_template_id","notif_2_time","notif_2_channel","notif_3_template_id","notif_3_time","notif_3_channel","notif_4_template_id","notif_4_time","notif_4_channel","notif_5_template_id","notif_5_time","notif_5_channel","notif_6_template_id","notif_6_time","notif_6_channel","notif_7_template_id","notif_7_time","notif_7_channel","notif_8_template_id","notif_8_time","notif_8_channel","notif_9_template_id","notif_9_time","notif_9_channel"
"USR_000845","0","Day 83","Inactive_Socialite_Day_1_Unpredictability_T1","mid_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T2","mid_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T3","afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T4","late_afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","late_afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App"
"USR_000846","2","Day 70","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_000847","3","Day 1","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","early_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","early_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","mid_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","late_afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000848","4","Day 55","Dormant_Social_Day_1_Unpredictability_T1","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T4","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","evening","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_000849","4","Day 67","Dormant_Social_Day_1_Unpredictability_T1","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T2","late_afternoon","Push","Dormant_Social_Day_1_Unpredictability_T3","evening","Push","Dormant_Social_Day_1_Unpredictability_T4","evening","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","early_morning","In-App"
"USR_000850","6","Day 5","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","evening","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","night","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","early_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","early_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","mid_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","afternoon","In-App"
"USR_000851","7","Day 29","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","mid_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","mid_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","afternoon","In-App"
"USR_000852","4","Day 74","Dormant_Social_Day_1_Unpredictability_T1","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T2","late_afternoon","Push","Dormant_Social_Day_1_Unpredictability_T3","evening","Push","Dormant_Social_Day_1_Unpredictability_T4","evening","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","early_morning","In-App"
"USR_000853","3","Day 2","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","late_afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","evening","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","early_morning","In-App"
"USR_000854","0","Day 162","Inactive_Socialite_Day_1_Unpredictability_T1","night","Push","Inactive_Socialite_Day_1_Unpredictability_T2","night","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_000855","1","Day 9","Inactive_Social_Learners_Day_1_Social_Influence_T1","mid_morning","Push","Inactive_Social_Learners_Day_1_Social_Influence_T2","afternoon","Push","Inactive_Social_Learners_Day_1_Social_Influence_T3","afternoon","Push","Inactive_Social_Learners_Day_1_Social_Influence_T4","late_afternoon","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T5","evening","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T1","evening","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T2","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T3","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T4","night","In-App"
"USR_000856","4","Day 70","Dormant_Social_Day_1_Unpredictability_T1","evening","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T2","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_000857","7","Day 105","Paid_Competitive_Week_4_Ownership_and_Possession_T1","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","mid_morning","In-App"
"USR_000858","4","Day 24","Dormant_Social_Day_1_Unpredictability_T1","evening","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T2","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_000859","4","Day 68","Dormant_Social_Day_1_Unpredictability_T1","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","evening","In-App","Dormant_Social_Day_1_Unpredictability_T2","evening","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_000860","6","Day 2","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","late_afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","late_afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","evening","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","early_morning","In-App"
"USR_000861","4","Day 52","Dormant_Social_Day_1_Unpredictability_T1","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T2","evening","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_000862","2","Day 39","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","late_afternoon","In-App"
"USR_000863","0","Day 82","Inactive_Socialite_Day_1_Unpredictability_T1","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T2","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_000864","2","Day 86","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App"
"USR_000865","7","Day 118","Paid_Competitive_Week_4_Ownership_and_Possession_T1","late_afternoon","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","mid_morning","In-App"
"USR_000866","2","Day 43","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","early_morning","In-App"
"USR_000867","7","Day 42","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","mid_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","mid_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","afternoon","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","late_afternoon","In-App"
"USR_000868","2","Day 54","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_000869","4","Day 36","Dormant_Social_Day_1_Unpredictability_T1","late_afternoon","Push","Dormant_Social_Day_1_Unpredictability_T2","evening","Push","Dormant_Social_Day_1_Unpredictability_T3","evening","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","early_morning","In-App"
"USR_000870","0","Day 93","Inactive_Socialite_Day_1_Unpredictability_T1","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T2","night","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_000871","5","Day 2","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","mid_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App"
"USR_000872","2","Day 31","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App"
"USR_000873","1","Day 4","Inactive_Social_Learners_Day_1_Social_Influence_T1","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T2","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T3","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T4","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T5","early_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T1","early_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T2","mid_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T3","afternoon","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T4","afternoon","In-App"
"USR_000874","3","Day 2","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","mid_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","late_afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","late_afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000875","0","Day 100","Inactive_Socialite_Day_1_Unpredictability_T1","afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T2","late_afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T3","late_afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T4","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App"
"USR_000876","4","Day 85","Dormant_Social_Day_1_Unpredictability_T1","night","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T1","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T4","late_afternoon","In-App"
"USR_000877","0","Day 140","Inactive_Socialite_Day_1_Unpredictability_T1","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T2","night","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_000878","0","Day 159","Inactive_Socialite_Day_1_Unpredictability_T1","night","Push","Inactive_Socialite_Day_1_Unpredictability_T2","night","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","late_afternoon","In-App"
"USR_000879","2","Day 87","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","afternoon","In-App"
"USR_000880","0","Day 175","Inactive_Socialite_Day_1_Unpredictability_T1","late_afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T2","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_000881","7","Day 80","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","mid_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","afternoon","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","afternoon","In-App"
"USR_000882","3","Day 6","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","late_afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","evening","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","early_morning","In-App"
"USR_000883","1","Day 6","Inactive_Social_Learners_Day_1_Social_Influence_T1","evening","Push","Inactive_Social_Learners_Day_1_Social_Influence_T2","evening","Push","Inactive_Social_Learners_Day_1_Social_Influence_T3","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T4","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T5","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T1","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T2","early_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T3","early_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T4","mid_morning","In-App"
"USR_000884","5","Day 1","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","early_morning","In-App"
"USR_000885","1","Day 5","Inactive_Social_Learners_Day_1_Social_Influence_T1","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T2","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T3","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T4","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T5","early_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T1","early_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T2","mid_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T3","afternoon","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T4","afternoon","In-App"
